title,content,link
"고리원자력본부·국립부산과학관 ""미래형 탄소중립 에너지 전시관 공동 구축""","이광훈 한국수력원자력 고리원자력본부장(왼쪽)과 김영환 국립부산과학관장이 미래형 탄소중립 에너지 전시관 공동 구축을 위한 업무협약을 체결한 뒤 포즈를 취하고 있다. 한국수력원자력 고리원자력본부 제공 [파이낸셜뉴스] 한국수력원자력 고리원자력본부(본부장 이광훈)는 15일 부산 기장군 고리원자력본부 홍보관에서 국립부산과학관(관장 김영환)과 미래형 탄소중립 에너지 전시관 공동 구축을 위한 업무협약을 체결했다고 16일 밝혔다. 두 기관은 탄소중립을 위한 목표 달성과 에너지 수급 문제 해결을 위한 미래도시 플랫폼 'i-SMR(혁신형소형원자로) 스마트넷제로시티(Smart Net-zero City·SSNC)' 전시물을 공동 구축하는데 적극 협력하기로 했다. 주요 협약내용은 국립부산과학관 내 미래도시 SSNC 등 전시물 공동 구축·운영, 두 기관의 발전과 홍보를 위한 상호 협력 지원, 미래에너지 사업 분야의 강연·행사 개최 협력, 지역발전과 공익증진에 관한 사항 등이다. 지난해 12월 아랍에미리트(UAE)에서 개최된 유엔기후변화협약당사국총회(COP28)에서 한국수력원자력이 소개한 바 있는 SSNC는 에너지 효율이 뛰어나고 전력 생산과정에서 온실가스를 배출하지 않아 친환경 미래 에너지원으로 각광받는 SMR과 재생에너지가 조화를 이루는 미래도시 플랫폼이다. 김영환 국립부산과학관장은 ""지역사회 발전을 위해 늘 애쓰는 이웃 기관과 손을 맞잡게 돼 기쁘게 생각한다""며 ""탄소중립과 미래에너지에 대한 올바른 교육의 장을 마련할 수 있도록 긴밀하게 협력하겠다""고 말했다. 이광훈 고리원자력본부장은 ""지역 과학기술문화의 거점기관인 국립부산과학관과 함께 최신 과학기술문화와 미래에너지 도시의 청사진을 주민들에게 소개하는 좋은 기회가 될 것""이라며 ""앞으로도 고리원자력본부는 지역 아동들이 과학을 쉽게 접하고 배울 수 있는 장을 만들기 위해 지속적으로 노력하겠다""고 덧붙였다.",https://n.news.naver.com/mnews/article/014/0005143110?sid=102
"춘천시, 16일 한국수자원공사 소양강댐지사와 탄소중립형 특화사업 업무협약 체결","탄소 없는 친환경 놀이터 동면 너울숲공원에 들어선다 사업비 2억 원 투입해 오는 6월까지 너울숲공원 탄소제로 놀이터 조성 사업 추진 사진|춘천청 [스포츠서울ㅣ춘천=김기원기자] 댐 주변 지역 주민 생활 지원을 위한 방안으로 탄소 없는 친환경 놀이터가 만들어진다. 춘천시는 16일 오후 2시 접견실에서 한국수자원공사 소양강댐지사와 탄소중립형 특화사업 업무협약을 체결한다. 협약에 따라 양 기관은 사업비 2억 원을 투입해 오는 3월부터 6월까지 너울숲공원 일대에 탄소제로 놀이터를 조성한다. 탄소제로 놀이터에는 그물놀이대 1개소, 태양광가로등 2개소, 모래놀이터, 자기발전 놀이기구(그네, 수직시소, 운동시설 5개소) 등 친환경 놀이시설물이 들어선다. 이와 함께 ▲기후위기 완화·적응 사업의 발굴 및 지원 ▲댐주변지역 탄소중립형 특화사업(탄소제로 놀이터 조성) 지속 ▲기타 상호협력이 필요한 관심 사항 등으로 탄소중립도시 이행 동반자로서 역할을 한다. 그동안 시와 한국수자원공사 소양강댐지사는 댐 주변 지역주민 생활을 지원하기 위해 깊이 고민해 왔다. 지난 2022년 10월 한국수자원공사 소양강댐지사에 탄소중립정책 지원사업을 제안했고, 같은 해 12월 제2회 댐 주변 지역 지원사업협의회에서 심의, 의결했다. 이후 희망 대상지 수요조사와 주민간담회 등을 거치며 어린이와 지역 주민들이 함께 놀이터 구상을 마쳤으며 그 결과 올해 동면 장학리 너울숲공원 일대에 어린이와 주민들이 함께 즐길 수 있는 친환경 놀이터가 마련됐다. 춘천시 관계자는 “이번 협약을 통해 춘천시와 한국수자원공사 소양강댐지사는 기후 위기 완화와 적응을 위한 기후 행동 파트너가 됐다”며 “앞으로 상호 협의를 통해 춘천을 탄소중립도시로 만들어 나갈 것”이라고 말했다. acdcok4021@sportsseoul.com",https://n.news.naver.com/mnews/article/468/0001031064?sid=102
부여군 탄소중립 녹색성장위윈회 구성…전문가 등 16명 위촉,"2년간 환경 등 주요 정책 심의·의결 ‘탄소중립 녹색성장 위윈회’ 위원 위촉식 (부여군 제공)/뉴스1 (부여=뉴스1) 김낙희 기자 = 충남 부여군은 지난 14일 군청 대회의실에서 ‘탄소중립 녹색성장 위윈회’ 위원 위촉식을 가졌다고 15일 밝혔다. 녹색성장 위원회는 이날 위촉된 당연직 위원장인 군수와 탄소중립 관련 전문가, 환경운동가, 시민사회단체 대표 등 16명으로 구성됐다. 이들은 앞으로 2년간 △환경 △에너지 △산업 분야에서 탄소중립 실현을 위한 주요 정책을 심의하고 의결하는 등의 활동을 하게 된다. 박정현 군수는 “앞으로 탄소중립 실현을 위한 정책을 발굴하도록 지원하겠다”고 말했다. 한편 2020년 기준 군의 온실가스 배출량은 연간 90만7000톤으로 농축산이 47.1%, 건물(에너지) 30%, 수송(차량) 22.3%, 폐기물이 6%를 차지하고 있다.",https://n.news.naver.com/mnews/article/421/0007352342?sid=102
성남시 탄소중립지원센터 홈페이지 개설...온실가스 배출량 등 정보제공,"성남시 탄소중립지원센터 홈페이지 메인 화면./사진제공=성남시 경기 성남시가 탄소중립에 대한 시민 소통을 강화하고자 탄소중립지원센터 홈페이지를 개설했다고 15일 밝혔다. 홈페이지에는 탄소중립지원센터 개소식, 추진배경, 운영방안, 수행업무 등 전반적인 내용과 기후변화·탄소중립에 관한 이야기, 성남시의 온실가스 감축목표, 온실가스 배출량, 녹색명절 캠페인 등 콘텐츠를 담고 있다. 앞으로 시는 △탄소중립 관련 법령 및 정책 소개 △국내외 기후변화 현황 및 이슈 △온실가스 인벤토리 및 감축전략 △탄소중립 교육 및 행사 △탄소중립 관련 각종 시책 자료 △생활 속 탄소중립 실천을 위한 시민 아이디어 등을 주기적으로 업데이트 할 예정이다. 시 관계자는 ""센터 홈페이지의 정보 제공으로 탄소중립에 관심을 가지고 있는 성남시민, 공공기관, 기타 관련 종사자 등의 수요를 충족할 뿐만 아니라 시민들이 탄소중립 관련 정보를 보다 친숙하게 접할 수 있게 운영해 나갈 계획""이라고 밝혔다. 탄소중립 지원센터는 시가 탄소중립을 선도적으로 이행하기 위해 지난해 10월 설립한 탄소중립·녹색성장 전담 조직이다. 주요 업무는 성남시 탄소중립 기본계획과 연차별 시행계획 수립·추진, 지역사회의 탄소중립 참여와 인식 제고 방안 발굴, 탄소중립 관련 조사와 연구 등이다.",https://n.news.naver.com/mnews/article/008/0004999104?sid=102
中企에겐 막막하기만 한 '탄소중립' 정부가 맞춤 지원,"중기부, 2024년 중소기업 탄소중립전환지원 사업 참여기업 모집 중소벤처기업부 세종 청사 (중기부 제공) (서울=뉴스1) 이민주 기자 = 중소벤처기업부는 19일부터 다음달 8일까지 ‘2024년 중소기업 탄소중립전환지원 사업’ 참여기업을 모집한다고 13일 밝혔다. 사업은 글로벌 기업의 공급망 탄소관리 강화에 따라 저탄소 공정전환이 시급한 중소기업의 탄소감축설비 투자를 지원하기 위해 마련됐다. 중기부는 2022년부터 저탄소 공정전환 선도사례 창출 및 탄소중립 분위기 확산을 도모하고자 이 사업을 추진 중이며 국내 탄소감축 규제 대상이 아닌 중소기업을 대상으로 실시설계, 탄소저감 설비도입 등을 원스톱 패키지로 지원하고 있다. 모집 대상은 △기초 트랙과 △고도화 트랙으로 나뉜다. 양 트랙 모두 기업당 최대 3억원을 지원하고 기초트랙은 보조율 50%, 고도화트랙은 70% 이내이다. 1차 금속 제조업, 금속 가공제품 제조업, 비금속 광물제품 제조업 등 탄소多배출업종 영위기업 등은 가점부여를 통해 선정 시 우대한다. 특히 올해에는 지원 규모를 작년에 비해 2배 이상 확대하고 고도화트랙 참여기업 대상에 기술보증기금 'Net-Zero Members' 참여 기업을 추가해 다양화한다. 김우순 중기부 기술혁신정책관은 ""해외 탄소관련 무역장벽 뿐 아니라 국가 온실가스 감축목표(NDC)로 인해 중소기업도 탄소중립 시대를 적극적으로 대비할 필요가 있다""며 ""국내·외 탄소 관련 제도에 대응할 인력·자본·정보가 상대적으로 부족한 중소기업의 탄소중립 전환을 지속 지원하겠다""고 말했다.",https://n.news.naver.com/mnews/article/421/0007347975?sid=101
"춘천시-수자원공사, ‘탄소 제로 놀이터’ 조성 협력",[KBS 춘천]춘천시는 오늘(16일) 춘천시청에서 한국수자원공사와 탄소 중립형 특화 사업을 위한 업무 협약을 맺었습니다. 이에 따라 두 기관은 올해 상반기 안에 2억 원을 투입해 춘천시 동면 장학리 너울 숲 공원 280 제곱미터(㎡)에 '탄소 제로 놀이터'를 조성합니다.,https://n.news.naver.com/mnews/article/056/0011663712?sid=102
IEA “탄소중립 달성에 원전 필요” 첫 인정...무탄소에너지 공동연구 착수,"IEA 각료회의 공동선언문 서명 원전 포함 CF기술 도입 촉진해야 최남호 산업통상자원부 2차관(오른쪽)은 14일(현지시간) 프랑스 파리에서 열린 ‘국제에너지기구(IEA) 각료 이사회 정부·산업 간 대화’에 참석해 한국의 무탄소 에너지기술(CFE)의 장점을 소개하고 있다. <사진 제공=산업통상자원부> 올해로 설립 50주년을 맞은 국제에너지기구(IEA)의 세계 각국 장관급 회의에서 탄소중립 달성을 위해 원전의 역할이 중요하다는 취지의 선언문이 처음으로 나왔다. 산업통상자원부는 최남호 1차관이 14일(현지시간) 프랑스 파리의 IEA 본부에서 열린 각료이사회에 참석해 청정에너지 확대와 에너지 안보 확립을 위한 공동선언문에 합의했다고 밝혔다. 이번 공동선언문은 화석연료 의존도를 줄이기 위해 원전의 중요한 역할을 인정한 첫 합의로 평가받는다. 장관들은 산업화 이전과 비교해 지구 평균온도 상승 폭을 1.5도 이내로 제한하는 목표 달성을 위해 2035년까지 전력 부문에서 완전히 또는 대부분 탈탄소할 필요가 있다고 합의했다. 청정 에너지원으로서 원자력의 역할도 주목했다. 다만 원자력 안전과 보안, 비확산의 최고 수준 보장을 전제 조건으로 꼽았다. 장관들은 “원자력 에너지 사용을 선택하거나 그 사용을 지원하는 국가들은 화석 연료에 대한 의존도를 줄일 수 있는 청정 에너지원으로서 (원전의) 잠재력을 인정한다”고 말했다. 지난 10년간 원전 10기(고리2·3·4호기, 월성2·3·4호기, 한빛1·2호기, 한울1·2호기) 계속운전의 환경적 효과 <자료=한국수력원자력> 원전의 탄소배출 감축 효과는 국내에서도 이미 입증됐다. 한국수력원자력이 지난 10년간 원전 10기(고리2·3·4호기, 월성2·3·4호기, 한빛1·2호기, 한울1·2호기) 계속운전의 효과 검토 결과에 따르면 화석연료 수입대체 효과는 38조원에 이른다. 온실가스 배출 저감 효과는 액화천연가스(LNG) 대비 약 3억2000만t, 석탄 대비 5억7000만t이다. 환경 비용 약 7조4000억원을 절감하는 효과를 냈다. 국가별 여건에 맞춰 다양한 무탄소 에너지기술(CFE) 도입 촉진의 필요성도 성명에 반영했다. 이에 따라 한국은 △재생에너지 △ESS △수소 △배터리 △원전 등 무탄소 에너지 상용화 기술과 제조기술력을 바탕으로 글로벌 청정에너지 전환에 기여하기로 했다. 한국은 IEA와 향후 지속 가능한 에너지 미래를 위한 협력관계를 강화할 예정이다.IEA는 그 일환으로 한국과 함께 주요국별 무탄소 에너지 활용 여건에 대한 공동연구를 착수한다. 파티 비롤 사무총장은 “2050년까지 넷제로를 달성하기 위해 에너지 효율을 빠르게 개선하는 것과 함께 재생에너지, 수소, 암모니아, CCUS 및 원전을 사용하기로 한 국가에 한해 원전을 포함한 무탄소 기술 도입 촉진이 필요하다”며 “IEA와 한국의 무탄소 에너지 공동연구가 국가별 에너지와 기후 목표 경로 설정에 많은 도움이 되길 바란다”고 밝혔다. 최 차관은 “한국기업이 배터리, 반도체, 원전, 재생에너지, 수소 분야에서 제조 기술 경쟁력을 보유하고 있다”며 “한국이 글로벌 에너지 안보 확립 및 청정에너지 전환 가속화에 큰 기여와 노력을 아끼지 않을 것”이라고 화답했다. 이어 “IEA가 청정에너지 전환에 핵심적인 역할을 하도록 헌신해 준 파티 비롤 사무총장의 리더십에 사의를 표명한다”고 덧붙였다.",https://n.news.naver.com/mnews/article/009/0005258989?sid=101
"포스코이앤씨, 글로벌 탄소감축 목표 승인 획득","건설 전 과정서 탄소 감축 추진 건설 현장 근로자를 위한 친환경 휴게실 모습. 사진=포스코이앤씨 포스코이앤씨가 '과학 기반 탄소 감축 목표 이니셔티브'(SBTi)로부터 2030년 단기 탄소감축 목표를 승인받았다고 14일 밝혔다. SBTi는 과학적 근거에 기반해 기업들의 탄소 배출 감축 목표를 검증하는 글로벌 이니셔티브다. 파리 협정에 따라 배출 감소 목표를 설정하고 평균기온 상승을 1.5도(℃)로 제한하기 위한 캠페인을 주도하고 있다. 포스코이앤씨는 SBTi에 가입해 ▲신재생에너지 사업 확대 ▲현장·건물 에너지효율화 ▲공급망 Scope3 탄소감축 및 지원 ▲제로에너지빌딩 로드맵에 따른 건물 운영단계 탄소감축 등에 대한 구체적인 목표를 설정했다. 포스코이앤씨가 설정한 탄소 감축 목표는 건설 시공 과정에서 발생하는 직접 온실가스 배출(Scope1)과 간접 온실가스 배출(Scope2)뿐 아니라 판매된 제품 사용 단계를 포함한 전 밸류체인에서 발생하는 온실가스 배출(Scope3)까지 포함한다. 이번 승인으로 탄소중립 전략에 대한 신뢰성을 확보한 포스코이앤씨는 ESG 경영에 박차를 가한다. 유엔글로벌콤팩트(UNGC) 리드그룹으로 선정되며 탄소중립, 인권경영 등 ESG 전반에 걸쳐 리더십도 발휘하고 있다. 포스코이앤씨 관계자는 ""건설 자재부터 시공, 운영, 폐기 등 건설 모든 과정에서 탄소 배출을 저감하기 위해 다양한 활동을 추진하고 있다""며 ""탄소중립 전략 이행을 통해 친환경 사회 건설에 기여하고, 저탄소 비즈니스를 확대해 건설산업 기후 변화 대응을 선도하겠다""고 말했다.",https://n.news.naver.com/mnews/article/015/0004948201?sid=101
"춘천시-수자원공사, 탄소제로 놀이터 조성","춘천시가 댐 주변 지역 주민 생활 지원을 위해 탄소없는 친환경 놀이터를 만든다. 춘천시는 16일 한국수자원공사 소양강댐지사와 탄소중립형 특화사업 업무협약을 체결했다. 양 기관은 사업비 2억원을 투입해 3월부터 6월까지 동면 장학리 너울숲공원 일대에 탄소제로 놀이터를 조성한다. 탄소제로 놀이터에는 그물놀이대 1개소, 태양광가로등 2개소, 모래놀이터, 자기발전 놀이기구(그네, 수직시소, 운동시설 5개소) 등 친환경 놀이시설물이 들어선다. 이와 함께 △ 기후위기 완화·적응 사업 발굴과 지원 △ 댐주변지역 탄소중립형 특화사업(탄소제로 놀이터 조성) 지속 △ 기타 상호협력이 필요한 관심 사항 등으로 탄소중립도시 이행 동반자로서 역할을 한다. 시와 한국수자원공사 소양강댐지사는 그동안 댐 주변 지역주민 생활을 지원 방안을 모색해왔다. 2022년 10월 한국수자원공사 소양강댐지사가 탄소중립정책 지원사업을 제안했고 같은 해 12월 제2회 댐 주변 지역 지원사업협의회에서 심의 의결했다. 이후 희망 대상지 수요조사와 주민간담회 등을 거치며 어린이와 지역 주민들이 함께 놀이터 구상을 마쳤다. 시 관계자는 “춘천시와 한국수자원공사 소양강댐지사는 기후 위기 완화와 적응을 위한 기후 행동 파트너가 됐다”며 “상호 협력해 춘천을 탄소중립도시로 만들어 나갈 것”이라고 말했다.",https://n.news.naver.com/mnews/article/030/0003181518?sid=102
"'2045 탄소중립' 광주시, 친환경차 전환 박차","'온실가스 배출원' 29% 달하는 수송분야 14개 지원사업 시행 예정 ▲ 광주광역시와 한국전력이 공동으로 추진한 전신주 거치형 전기차 충전시설. ⓒ 광주광역시 제공 광주광역시가 '2045년 탄소중립도시' 발돋움을 위해 친환경차 전환에 속도를 낸다. 광주시는 올해 미세먼지 감축과 대기환경 개선에 총사업비 650억원을 투입해 전기차·수소차 보급, 운행경유차 배출가스 저감 등 14개 사업을 시행한다고 13일 밝혔다. 시는 오는 2030년까지 온실가스 배출량을 45%(2018년 대비) 감축하고, 2045년 탄소중립을 목표로 하고 있다. 이에 온실가스 배출원의 29%를 차지하는 수송분야 온실가스 감축에 사활을 걸고 친환경차 전환을 추진하고 있다. 시는 올해 전기차 2820대 구매를 지원한다. 차종별 대상은 승용차 1775대, 화물차 807대, 이륜차 213대, 승합차 25대다. 전기차 충전 기반 확충을 위해 편의점과 식당가 등지에 급속충전기 15기를 설치하고, 환경부·한국전력과 협력해 공영·노상주차장 등지에 충전시설 70여기도 마련할 계획이다. 시는 또 수소차 64대를 대상으로 승용차 기준 3250만원의 보조금을 지원한다. 차종별 대상은 승용차 50대, 버스 10대, 수소청소차 4대다. 배출가스 4･5등급의 노후경유차는 조기 폐차(3727대)와 배출가스 저감장치 부착(226대)을 지원한다. 경유차 저공해 전환과 어린이 건강 보호를 위해 22대의 LPG통학차 구매도 지원한다. 1톤 LPG화물차는 지난해 이월 분량까지만 지원하고 사업을 종료한다. 구체적 일정은 환경부 보조금 업무처리 지침이 시달되는 2월 말께 광주시 누리집에 공고할 예정이다. 손인규 기후대기정책과장은 ""내연기관 자동차의 미래 친환경차로의 전환을 통해 대기오염 저감 등 기후위기 대응에 최선을 다하겠다""고 말했다. 한편, 광주지역 친환경차 누적 보급대수는 지난해 기준 1만4490대(전기차 1만3151대·수소차 1339대)로 집계됐다. 지난 2019년 3183대(전기차 2690대·수소차 493대)에 불과하는 보급대수는 지속적인 보조금 정책으로 4년 사이 350% 증가했다.",https://n.news.naver.com/mnews/article/047/0002422075?sid=102
"KTL, 탄소중립 실현·순환경제 도약에 앞장","KTL, 탄소중립 실현·순환경제 도약에 앞장 KTL 직원이 열분해시설 설치검사를 진행하는 모습. KTL 제공 한국산업기술시험원(KTL, 원장 김세종)은 폐기물 처리시설 전(全)분야에 대한 검사 서비스를 원스톱(One-stop)으로 제공함으로써 탄소중립 실현 및 순환경제 도약에 이바지하고 있다고 14일 밝혔다. 폐기물 처리시설은 열분해시설, 매립시설, 소각시설, 소각열회수시설, 음식물류폐기물 처리시설, 시멘트소성로, 멸균분쇄시설로 7개 분야로 나뉜다. 특히, KTL은 열분해시설에 대한 검사 서비스를 지속 강화하고 있다. 열분해 시설은 열분해 기술을 활용해 폐플라스틱을 석유화학, 가스, 수소 등 유용한 자원으로 전환할 수 있어 유망한 온실가스 감축 시설로 인식되고 있다. 정부(환경부)는 폐기물관리법을 개정해 열분해시설에 대한 설치와 성능검사 기준을 신설하는 등 열분해시설 확대, 폐기물 처리에 대한 신뢰성 제고를 위해 제도적 기반을 구축한 바 있다. 이에 발맞춰 KTL은 열분해시설 검사기준 마련 참여와 더불어, 환경부 산하 국립환경과학원으로부터 폐기물 열분해시설 분야 검사기관으로 지정받아 서비스를 제공하고 있다. 올해에는 열분해시설 검사 20건 이상 수행 계획 등 폐기물 처리시설 전(全)분야에 대한 검사업무를 확대하고, 폐기물 처리시설 기술진단 사업을 신규로 추진함으로써 우리 기업이 필요로 하는 환경시험·검사 서비스 제공에 앞장설 예정이다. 이를 통해 높아지고 있는 국제적 환경규제 대응력 향상과 국내의 선도적인 ESG 전환 기업을 지원하고, 국민들의 안전하고 쾌적한 생활 영위에 기여할 것으로 기대된다. KTL 전용우 탄소중립대응센터장은 “KTL의 58년간 축적된 시험·검사 역량과 노하우를 바탕으로 열분해시설이 제도권 내 자리 잡을 수 있도록 노력하겠다”며 “폐플라스틱의 안정적 처리와 폐자원에너지를 순환경제로 이끌 수 있도록 최선의 노력을 다하겠다”고 말했다. 한편, KTL은 1997년부터 현재까지 폐기물관리법에 따라 국내 폐기물 처리시설에 대한 설치 및 정기검사 업무를 수행하고 있다. 폐기물 처리시설 검사 관련 자세한 사항은 KTL 환경기술본부 탄소중립대응센터(02-860-1682)로 문의하면 된다.",https://n.news.naver.com/mnews/article/082/0001255649?sid=101
"KTL, 탄소중립 실현 및 순환경제 도약에 앞장","한국산업기술시험원(KTL)은 폐기물 처리시설 전(全) 분야에 대한 검사 서비스를 원스톱으로 제공, 탄소중립 실현 및 순환경제 도약에 이바지하고 있다고 14일 밝혔다. 폐기물 처리시설은 열분해시설, 매립시설, 소각시설, 소각열회수시설, 음식물류폐기물 처리시설, 시멘트소성로, 멸균분쇄시설로 7개 분야로 나뉜다. 특히 KTL은 열분해시설에 대한 검사 서비스를 지속 강화하고 있다. KTL 직원이 열분해시설 설치검사를 진행하는 모습 열분해 시설은 열분해 기술을 활용해 폐플라스틱을 석유화학, 가스, 수소 등 유용한 자원으로 전환할 수 있어 유망한 온실가스 감축 시설로 인식되고 있다. 환경부는 폐기물관리법을 개정해 열분해시설에 대한 설치와 성능검사 기준을 신설하는 등 열분해시설 확대, 폐기물 처리에 대한 신뢰성 제고를 위해 제도적 기반을 구축한 바 있다. 이에 발맞춰 KTL은 열분해시설 검사기준 마련 참여와 더불어, 환경부 산하 국립환경과학원으로부터 폐기물 열분해시설 분야 검사기관으로 지정받아 서비스를 제공하고 있다. 올해에는 열분해시설 검사 20건 이상 수행 계획 등 폐기물 처리시설 전(全)분야에 대한 검사업무를 확대하고, 폐기물 처리시설 기술진단 사업을 신규로 추진해 기업이 필요로 하는 환경시험·검사 서비스 제공에 앞장설 예정이다. 이를 통해 높아지고 있는 국제적 환경규제 대응력 향상과 국내의 선도적인 ESG 전환 기업을 지원하고, 국민들의 안전하고 쾌적한 생활 영위에 기여할 것으로 기대하고 있다. KTL 전용우 탄소중립대응센터장은 “KTL의 58년간 축적된 시험·검사 역량과 노하우를 바탕으로 열분해시설이 제도권 내 자리 잡을 수 있도록 노력하겠으며, 폐플라스틱의 안정적 처리와 폐자원에너지를 순환경제로 이끌 수 있도록 최선의 노력을 다하겠다”고 말했다.",https://n.news.naver.com/mnews/article/022/0003904135?sid=102
"중기부, 中企 탄소중립 지원… 100여곳에 최대 3억원씩","금속 제조업 등 탄소배출 많은 회사 우대 중소벤처기업부는 19일부터 3월 8일까지 ‘2024년 중소기업 탄소중립전환지원 사업’ 참여기업을 모집한다고 13일 밝혔다. 중소벤처기업부 제공 글로벌 기업의 공급망 탄소 관리 강화에 따라 저탄소 공정 전환이 시급한 중소기업을 대상으로 실시 설계, 탄소 저감 설비 도입 등을 원스톱 패키지로 지원하는 사업이다. 100여개 기업을 대상으로 1곳당 최대 3억원을 지원한다. 금속 제조업, 금속 가공 제품 제조업, 비금속 광물 제품 제조업 등 탄소배출이 많은 업종 기업은 가점을 통해 선정 시 우대한다. 김우순 기술혁신정책관은 “해외 탄소 관련 무역장벽뿐 아니라 국가 온실가스 감축목표(NDC)로 인해 중소기업도 탄소중립 시대를 적극적으로 대비할 필요가 있다”며 “국내·외 탄소 관련 제도에 대응할 인력·자본·정보가 상대적으로 부족한 중소기업의 탄소중립 전환을 지원할 것”이라고 했다.",https://n.news.naver.com/mnews/article/366/0000969995?sid=101
포스코이앤씨 2030 탄소감축 목표 승인 획득,"글로벌 이니셔티브 ‘SBTi’ 검증 태양광 이동식 근로자 쉼터 ‘ECO & REST’ 포스코이앤씨는 지난달 글로벌 탄소중립 이니셔티브 ‘SBTi(과학 기반 탄소 감축 목표 이니셔티브)’로부터 2030년 단기 탄소감축 목표에 대한 승인을 획득했다고 14일 밝혔다. SBTi는 과학적 근거에 기반해 기업들의 탄소 배출 감축 목표를 검증하는 글로벌 이니셔티브다. 파리 협정에 따라 배출 감소 목표를 설정하고 평균기온 상승을 1.5도로 제한하기 위한 캠페인을 주도하고 있다. 포스코이앤씨는 SBTi에 가입해 ▷신재생에너지 사업 확대 ▷현장·건물 에너지 효율화 ▷공급망 전체 배출량(Scope3) 탄소 감축 및 지원 ▷제로에너지빌딩 로드맵에 따른 건물 운영단계 탄소 감축 등에 대한 구체적인 목표를 설정했다. 포스코이앤씨가 설정한 탄소 감축 목표는 건설 시공 과정에서 발생하는 직접 온실가스 배출(Scope1)과 간접 온실가스 배출(Scope2)뿐 아니라 판매된 제품 사용 단계를 포함한 전 밸류체인에서 발생하는 온실가스 배출(Scope3)까지 포함한다. 이번 승인을 통해 포스코이앤씨는 ESG 경영에 박차를 가하고 있다. SBTi 승인 목표에 따라 Scope1·2에서는 저탄소 현장 구현과 함께 해상풍력 등 재생에너지 사업으로 탄소 감축에 나서고, Scope3에서는 친환경 건축기술 개발 가속화와 저탄소 자재 확대 등으로 밸류체인 탄소 감축을 추진한다. 고은결 기자",https://n.news.naver.com/mnews/article/016/0002266312?sid=101
"'2045 탄소중립도시, 광주' 친환경車 전환 속도전","미세먼지 감축·대기환경 개선 650억 투입 전기·수소차 보급 등 14개 사업 본격 시행 광주광역시 도심에 설치된 전주거치형 전기자동차 충전기. 사진 제공=광주광역시 [서울경제] ‘2045 탄소중립도시, 광주’로 발돋움하기 위한 친환경자동차 전환이 빨라질 것으로 보인다. 13일 광주광역시에 따르면 광주시는 미세먼지 감축과 대기환경 개선을 위해 올해 총 사업비 650억 원을 투입해 전기자동차·수소자동차 보급, 운행경유차 배출가스 저감사업 등 14개 사업을 시행한다. 2018년 대비 온실가스 배출량을 2030년까지 45% 감축하고, 2045년 탄소중립을 목표로 하고 있다. 이를 위해 온실가스 배출원의 29%를 차지하는 ‘수송’ 분야의 온실가스 감축이 절실, 친환경차 전환에 앞장서고 있다. 광주시는 먼저 전기자동차 확대 보급을 통한 대기질을 개선하고자 전기자동차 2820대의 구매를 지원한다. 대상은 승용차 1775대, 화물차 807대, 승합차 25대, 이륜차 213대이다. 특히 취약한 전기차 충전 기반의 확충에 전력한다. 편의점, 식당가 등에 급속충전기 15기를 설치하고, 환경부·한국전력과 협력해 공영주차장, 노상주차장 등에 70여기의 충전시설도 확충할 계획이다. 또한 올해 수소자동차 64대(승용 50, 버스 10, 수소청소차 4대)를 보급할 계획이다. 수소승용차 1대 당 3250만 원의 보조금을 지원한다. 노후 경유차 조기 폐차 사업도 지속한다. 배출가스 4·5등급 노후 경유차를 대상으로 조기 폐차(3727대)를 지원하고, 조기 폐차가 어려운 경유차는 배출가스 저감장치 부착(226대)을 지원한다. 경유차의 저공해 전환과 어린이 건강보호를 위해 22대의 LPG통학차 구매를 지원한다. 그동안 지원했던 1톤 LPG화물차는 전기화물차 보급 확산 유도를 위해 2023년 이월분까지만 지원하고 지원을 종료한다. 손인규 광주시 기후대기정책과장은 “내연기관 자동차의 미래 친환경자동차로의 전환을 통해 대기오염 저감 등 기후위기 대응에 최선을 다하겠다”고 말했다. 한편 광주광역시 친환경차 누적 보급대수는 지난해 말 기준 1만 4490대(전기차 1만3151대, 수소차 1339대)다. 이는 지난 2019년 말 3183대(전기차 2690대, 수소차 493대)에 불과했지만, 지속적인 보조금 지원 정책으로 4년 사이에 350% 증가했다.",https://n.news.naver.com/mnews/article/011/0004298951?sid=102
