title,content,link
제목을 찾을 수 없음,내용을 찾을 수 없음,https://n.news.naver.com/mnews/article/408/0000214996?sid=106
11월에 웬 토네이도?…日 이상고온에 기상이변,"아키타현서 주택 4채 파손·시간당 100㎜ 넘는 폭우 가을에도 따뜻한 바람 불어…전문가 ""매우 이례적"" [서울=뉴시스] 일본 아키타현의 중심 도시인 아키타시에 있는 주택 4채가 토네이도에 의해 파손됐다고 공영 NHK가 2일 보도했다. 사진은 토네이도로 파손된 아키타시의 한 주택. (사진=AKT 유튜브 갈무리) 2023.11.03 *재판매 및 DB 금지 [서울=뉴시스]정유리 인턴 기자 = 일본에서 지구온난화에 의한 이상고온 현상이 지속되는 가운데 현지에서 여름철에 주로 발생하던 토네이도가 11월에 나타났다. 2일 일본 공영 NHK에 따르면 전날 밤 아키타현의 중심 도시인 아키타시에 토네이도가 발생해 주택 4채가 파손됐다. 해당 주택은 지붕이 날아가거나 유리창이 깨졌다. 현지 주민은 “바람이 너무 세서 깜짝 놀랐다”며 “소리가 매우 컸고 번개도 쳤다”고 말했다. 아키타현지방기상대에 따르면 지난 1일 오후 11시20분께 아키타시 서부에서 시간당 100㎜가 넘는 강한 폭우가 쏟아졌다. 토네이도는 주로 연평균 기온이 10~20도 사이에 있는 온대 지방에서 발생한다. 이에 따라 따뜻한 바람이 불지 않는 가을과 겨울철에는 잘 발생하지 않는 것으로 알려졌으나 최근 이상고온 현상이 심화하면서 11월에 토네이도가 발생한 것으로 보인다. 일본 기상청은 지난 9월 전국 평균 기온이 평년 기준치보다 2.66도 높아 1898년에 관측을 시작한 이후 최고치를 기록했다고 밝혔다. 이어 지구 온난화와 태평양 고기압의 영향으로 올 12월에도 평년보다 높은 기온이 관측될 것으로 예상했다. 기상청 관계자는 “올해의 따뜻한 날씨는 매우 이례적”이라며 “지구 온난화가 진행되면서 이러한 이상고온 현상이 계속 이어질 수도 있다”고 말했다．",https://n.news.naver.com/mnews/article/003/0012187298?sid=104
인도 서부서 벼락 맞아 최소 24명 사망…“지구 온난화 탓”,"[서울신문 나우뉴스] 인도 서부서 벼락 맞아 최소 24명 사망…“지구 온난화 탓” / 사진=레딧닷컴 인도 서부 구자라트주에서 벼락에 맞아 최소 24명이 사망하는 사고가 발생했다. 27일(현지시간) 로이터 통신 등에 따르면, 지난 이틀간 구자라트주에서 천둥번개와 우박을 동반한 폭우가 쏟아졌다. 일부 지역에서는 이날 아침까지 24시간 동안 최대 144㎜의 폭우가 내렸다. 인도 기상청(IMD)은 이날도 일부 지역에 비가 계속 내릴 것으로 예보했다. 특히 이번 사태로 24명이 벼락에 맞아 숨졌고 25명이 다쳤다고 정부 관계자는 밝혔다. 이밖에 주택 등이 파손됐고, 소도 70여 마리가 폐사하는 등 피해가 속출했다. 사망자는 주내 여러 지역에서 발생했으며, 추후 집계가 완료되면 더 늘 수 있는 것으로 전해졌다. 이에 대해 라그하비브 파텔 구자라트 농업부 장관은 피해를 확인하기 위해 조사를 하고 결과에 따라 피해자들에게 보상금을 지급할 것이라고 말했다. 사진=AFP 연합뉴스 인도에는 보통 6월에 시작해 9월까지 이어지는 몬순(우기) 때 한해 강우량의 80%에 달하는 집중 호우가 쏟아지고, 평균 2000명이 이 기간 벼락을 맞아 사망한다. 실제 동부 오디샤에서는 우기인 지난 9월 2일 약 2시간 동안 벼락이 6만 번 넘게 내리쳤고 그 과정에서 12명이 숨지고 14명이 다치기도 했다. 따라서 이번 구자라트 폭우는 예외인 셈인데, 일부 기후 전문가들은 지구 온난화가 이같은 기상 이변의 원인이라고 지적하고 있다.",https://n.news.naver.com/mnews/article/081/0003412220?sid=104
"전남도 ""자연재해 대비 농작물 재해보험 가입하세요""","보험료의 90% 지원...29일까지 배·떫은 감 등 농축협서 접수 전남도가 오는 29일까지 사과, 배<사진>, 단감, 떫은 감 등 과수 4종에 대한 농작물 재해보험 가입 신청을 받는다. 전남도 제공 【파이낸셜뉴스 무안=황태종 기자】""자연재해 대비 농작물 재해보험 가입하세요."" 전남도가 오는 29일까지 사과, 배, 단감, 떫은 감 등 과수 4종에 대한 농작물 재해보험 가입 신청을 받는다. 전남도에 따르면 농작물 재해보험은 태풍이나 우박 등 자연재해에 따른 농작물 피해를 보상해 농가의 경영 안정을 도모하기 위한 것으로, 보험료의 90%를 보조 지원한다. 가입을 바라는 농업인은 가까운 지역 농축협이나 원예농협을 통해 가입할 수 있다. 보험에 가입하면 태풍·우박·지진·화재는 물론 언피해(동상해)와 햇볕 데임(일소) 등 여러 자연재해에 대해 보장받을 수 있다. 김영석 전남도 식량원예과장은 ""최근 지구온난화에 따른 이상 기온으로 농업재해가 일상화·대형화되는 추세다""면서 ""농작물 재해보험은 농업을 경영하는데 최소한의 안전장치인 만큼 많은 농업인이 가입하기 바란다""라고 말했다. 한편 전남에선 지난해 배, 떫은 감 4개 과수에 대해 6313농가가 4886㏊를 가입해 보험금으로 모두 298억원을 지급받아 농작물 피해로 어려운 농가의 경영안정에 많은 도움이 됐다. 또 전남지역 전체 70개 품목의 농작물 재해보험 가입률은 66%를 기록해 전국 평균 가입률(53%) 보다 크게 높았다.",https://n.news.naver.com/mnews/article/014/0005142623?sid=102
기후변화로 인한 지구 온난화와 식량위기…해결책은 '미세조류'에 있다,"생명硏 리포트 - 이준 한국생명공학연구원 선임연구원 탄소포집력 뛰어난 미세조류 친환경 바이오원료로도 사용 육류와 콩 대체 가능 단백질원 추출물엔 항산화·항암효과도 ‘초만원’ 지구와 지구온난화로 인해 식량 문제가 점점 더 급박한 문제로 부각되고 있다. 세계기상기구(WMO)는 기후 변화가 식량 공급과 비축에 영향을 미칠 것으로 경고한다. 기온 상승으로 농업환경이 악화하고 있으며 수요에 맞춰 식량을 확보하기 위해 자행되는 무분별한 어업도 생태계 파괴를 부추긴다. 한국생명공학연구원 생물자원센터에서는 미세조류가 기후 변화와 식량 부족 문제를 해결하는 데 다양한 잠재력이 있다고 보고 여러 가지 연구를 진행 중이다. 미세조류란 엽록소로 광합성을 하는 아주 작은 크기의 식물이다. 다만 뿌리, 줄기, 잎과 같은 기관이 없는 단세포 생물이다. 미세조류는 뛰어난 탄소 포집 능력을 갖추고 있다. 육상식물보다 다섯 배 이상 빨리 자라며 광합성 효율이 뛰어나기 때문이다. 미세조류 ㎏당 이산화탄소 1.8㎏을 소비한다. 미세조류가 내뿜는 산소는 지구 전체 생산량의 50%를 차지하며 작은 바다 생물들의 먹이가 되는 등 생태계 유지에 중요한 역할을 한다. 또한 친환경 연료로서의 가능성도 높다. 미세조류는 햇빛과 이산화탄소를 이용해 지질을 다량 축적하기 때문에 바이오연료의 원료로 사용된다. 식량 문제 해결에도 도움이 된다. 육류와 콩을 대체할 수 있는 단백질원이기도 하다. 미세조류 건조 중량의 60%가 단백질로 구성돼 고품질 식량자원으로 활용할 수 있다. 미세조류는 육류, 콩과 같은 단백질 원료 생산 과정에서 온실가스 배출이 상대적으로 적고 물과 토지를 현저히 적게 사용한다. 이외에도 미세조류로 친환경 비료를 만들면 식물 성장을 촉진하고 토양 건강을 유지하는 데도 도움이 된다. 질병 예방과 치료에도 사용할 수 있다. 일부 미세조류 추출물은 항산화, 항염증, 항종양, 항암 효과가 있어 건강기능식품 및 제약산업에서 제품화되고 있다. 스키조키트리움속은 오메가3 불포화 지방산을 생합성한다. 헤마토코쿠스속은 항산화 작용을 하는 아스타잔틴을 생성한다. 생명연은 국내에 서식하며 산업적으로 유용성을 갖춘 미지의 ‘토종 미세조류’를 확보하고 그 효과를 극대화하는 연구를 하고 있다. 다만 미세조류를 적극적으로 활용하기 위해선 더 많은 연구가 필요하다. 다양한 미세조류 종을 확보하고 생산량과 품질 향상, 안전성과 효율성 검증, 기술 개발 등이 활성화된다면 미세조류는 지구가 당면한 여러 문제를 해결할 열쇠가 될 전망이다. 정리=오현아 기자 5hyun@hankyung.com",https://n.news.naver.com/mnews/article/015/0004914425?sid=105
온난화로 먹이사슬 혼란…고래 사냥 나서고 있는 북극곰,"<앵커> 지구가 뜨거워지면서 북극에 먹잇감이 줄어들자, 북극곰들이 전에는 하지 않던 고래 사냥에 나서고 있습니다. 인간이 만든 기후 위기가 생태계 먹이사슬에도 심각한 영향을 미치고 있는 것입니다. SBS 연속 보도, 오늘(9일)은 장세만 기후환경전문기자가 전해드립니다. <기자> 캐나다 북동쪽 북극해 연안, 북극곰 1마리가 바다 한가운데 서서 먹잇감을 찾습니다. 노리는 것은 흰색 고래 벨루가, 오랜 세월 빙판 위에서 물개를 사냥했던 북극곰에게 고래 사냥은 서툴기만 합니다. 썰물이 빠질 때까지 연거푸 몸을 던져보지만, 매번 허탕입니다. 북극곰이 자신의 먹이사슬에 없던 벨루가 사냥에 나선 것은 10년 전부터 관측됐습니다. [플랠트/캐나다 야생 가이드 : 북극곰의 벨루가 사냥을 처음 본 게 2016년이었다. 아주 복잡한 심경이었다. 곰과 벨루가 모두 사투를 벌였다.] 지구 온난화로 북극 얼음이 사라지면서 얼음 위에서 쉬던 물개들이 자취를 감췄고, 먹잇감을 잃은 북극곰은 생존 방식을 바꿀 수밖에 없게 됐습니다. [무어/미국 해양포유류위원장 : 현재 북극 지역 얼음은 부피상으로 75%가 사라졌다. 그게 가장 큰 변화이고 기후 변화와 관련된 여파이다.] 이렇게 급격한 기후 변화와 이로 인한 야생 생태에서의 먹이사슬 혼란, 북극과 같은 먼 나라 이야기만이 아닙니다. 봄철 산란기를 맞아 우리나라 홍도를 찾는 괭이갈매기들에게도 10여 년 전부터 이상 신호가 켜졌습니다. 번식 시기가 열흘 넘게 앞당겨진 것입니다. 먹잇감인 멸치가 해수온 상승으로 회유 경로를 바꾼 탓으로 추정됩니다. [권영수/국립공원연구원 연구위원 : (홍도) 주변에 수온이 현재 계속 올라가고 있습니다. 그것에 맞춰서 번식 시작 시기가 빨라지는 게 아닌가 생각이 되고요.] 문제는 이런 먹이사슬 혼란이 생태계에 미치는 영향은 우리가 겪어보지 못한 미래일 수 있다는 것입니다. [강호정/연세대 건설환경공학과 교수 : (멸종위기종이 늘어날수록) 농업 생산성이나 질병이나 혹은 우리가 자연에서 얻는 자연 자원들이 장기적으로 감소하는 피해 때문에 결국 사람들한테 직접적인 영향을 미칠 수 있다(고 봅니다.)] 야생 생태계가 보내오는 기후 변화의 위험 신호들. 이 시그널에 제때 응답하지 않는다면 다음 세대에게 온전한 지구를 전할 수 있을지 장담할 수 없습니다. (영상제공 : SBS 다큐 '고래와 나', 영상취재 : 한일상·김학모, 영상편집 : 김병직)",https://n.news.naver.com/mnews/article/055/0001121212?sid=102
"대기질 개선하면 온난화 심화…""상쇄할만큼 탄소중립 정책 필요""","""대기 중 오염물질이 햇빛 반사…없어지면 온난화 심해질 수 있어"" 논문 저자들 ""대기질 개선 불가피…강력한 탄소중립 추진해야"" 미세먼지로 덮인 서울 아파트단지. [연합뉴스 자료사진] (서울=연합뉴스) 이재영 기자 = 지구온난화를 완화하는 측면에선 '탄소중립'과 '대기질 개선' 정책이 양립하기 어렵다는 연구 결과가 나왔다. 인류 생존을 위해선 양쪽 다 포기하기 어려운 만큼, 더 강력한 탄소중립 정책이 추진돼야 한다는 지적이 나온다. 25일 한국기상학회 학술지 '대기'에 실린 서울대 지구환경과학부 손석우 교수와 최정 박사 논문을 보면 대기질 개선 정책이 실현됐을 때 지구와 동아시아 기온이 더 가파르게 상승하는 것으로 나타났다. 연구진은 기후변화 완화·적응책을 소극적으로만 펼쳐 2100년 이산화탄소 농도가 2025년의 2배가 되는 시나리오(SSP3-7.0·고탄소 시나리오)를 기준으로 대기질 개선 정책이 '친환경적으로 지속가능한 경제성장을 이루는 시나리오'(SSP1-1.9·저탄소 시나리오)처럼 강력히 이뤄졌을 때와 그러지 않은 때를 비교했다. 저탄소 시나리오의 경우 2050년대 탄소 순 배출량이 '0'이 되는 탄소중립이 달성된다. 논문에 따르면 고탄소 시나리오를 적용하면 지구와 동아시아 평균 기온이 각각 10년당 0.30도와 0.36도 상승하는 것으로 나타났다. 그런데 고탄소 시나리오에 더해 대기질 개선 정책이 강력히 시행되는 경우를 가정하면 지구와 동아시아 기온 상승 폭이 10년당 0.33도와 0.41도로 커졌다. 저탄소 시나리오를 적용한 경우 기온 상승 폭은 10년당 0.14도와 0.21도였다. 일최고기온이 상위 10% 안에 드는 날을 말하는 폭염일은 동아시아를 대상으로 분석했을 때 고탄소 시나리오에서 10년당 4.01일, 고탄소 시나리오에 대기질 개선 정책을 결합한 경우에 10년당 5.03일, 저탄소 시나리오에서 10년당 2.21일 늘었다. 이런 전망을 두고 연구진은 ""대기질 개선 정책과 탄소중립 정책이 양립하기 어려움을 보여준다""라며 ""대기질 개선에 따라 한반도와 동아시아에서 온난화가 더 강력히 일어날 수 있다""라고 분석했다. 대기오염물질인 질소산화물(NOx), 황산화물(SOx), 유기탄소(OC), 블랙카본(BC), 오존, 메탄 등은 배출 후 10년 내 지구 복사 균형에 영향을 끼쳐 '근기 기후변화 유발 물질'(Near-Term Climate Forcers)이라고 부른다. 그런데 물질에 따라 햇빛을 산란시키는 경우가 있고, 반사하는 경우가 있다. 손석우 교수는 연합뉴스와 통화에서 ""미세먼지나 분진 등 대기 중 입자상 물질인 에어로졸은 일반적으로 햇빛을 '반사'해 온난화를 줄이는 역할을 한다""며 ""에어로졸을 전부 없애면 온난화가 심화할 수밖에 없다""라고 말했다. 대기오염물질을 제거하면 온난화를 부추길 가능성이 있다는 얘기다. 그는 ""전기차가 도입되고 발전 방식이 바뀌면서 동아시아 대기질이 개선되는 추세""라면서 ""국민 건강을 위해 대기질 개선이 반드시 이뤄져야 하는 만큼, 이로 인한 온난화 효과를 상쇄할 강력한 탄소중립 정책을 추진해야 한다""라고 말했다. jylee24@yna.co.kr",https://n.news.naver.com/mnews/article/001/0014408442?sid=102
"벌써 겨울? 가을이 사라진다…""지구온난화 탓에 여름 길어진 것""","최근 10년 동안의 가을 시작일 늦어…'올해는 평년보다 3일 늦은 가을' 가을 전체 길이도 줄어…평년보다 3일 줄어든 가을 강원도 내 곳곳이 올가을 들어 가장 추운 날씨를 보인 21일 평창군 진부면의 한 고랭지 농촌 마을에서 농민들이 농작물 수확을 서두르고 있다. 강원지방기상청에 따르면 이날 설악산과 광덕산 등에 올가을 첫눈이 내렸다. 연합뉴스 가을이 짧아지고 있다. 10월 초부터 아침 기온이 5도 안팎으로 떨어지는 등 쌀쌀한 날씨가 시작되더니 지난 17일에는 일부 지역 기온이 0도 아래로 떨어졌다. 보름 만에 기온이 뚝 떨어지자 짧아진 가을에 아쉬워하는 시민들의 목소리가 늘고 있다. 대구기상청에 따르면 지난 30년 동안 가을 시작일은 10년 주기로 이틀씩 늦춰졌다. 최근 10년 동안의 가을 시작일은 평년 기준인 9월 26일보다 이틀 늦은 9월 28일이었다. 올해 가을 시작일은 10월 1일로 평년보다 3일 늦춰졌다. 가을 시작일을 정하는 기준은 일 평균기온이 20도 미만으로 내려간 후 다시 올라가지 않는 첫날을 의미한다. 가을의 시작이 늦어지면서 전체적인 가을도 줄었다. 1991년부터 2010년까지 대구의 가을 길이는 평균 69일이었다. 2011년부터 2020년까지 가을 길이는 66일로 3일 줄었다. 가을이 스치듯 지나가는 것처럼 느껴지는 이유는 지구 온난화 때문이다. 온난화로 지구가 전반적으로 뜨거워지다 보니 여름 계절 길이가 길어진 것이다. 기상청에 따르면 대구 여름 길이는 ▷1991년~2000년 127일 ▷2001년~2010년은 130일▷2011년~2020년은 136일로 지속적으로 길어졌다. APEC 기후센터 원장을 역임한 권원태 박사는 ""지구 온난화로 극지방이 더워져 추운 공기의 세력이 약해졌다""며 ""그만큼 뜨거운 공기의 세력이 강해져 여름의 길이가 3개월에서 4개월 정도로 늘어났다""고 풀이했다. 올해 유난히 더웠던 9월도 영향을 미쳤다. 기상청에 따르면 올해 9월 대구경북 평균기온은 22.2°C로 평년(20.1도±0.3)보다 2.1도로 높았다. 이는 전국적으로 기상관측망을 대폭 확충한 1973년 이후 1위다. 기상청 관계자는 ""더운 9월은 여름처럼 느껴지고 상대적으로 추운 10월은 겨울처럼 느껴져 체감하는 가을이 더욱 짧아진 것""이라며 ""현재 10월 기온은 평년 가을 기온 수준""이라고 말했다. 지구 온난화 진행 속도가 전문가들의 예상보다 빨라 올해 9월에 나타난 이례적인 고온 현상도 머지않은 미래에 예삿일이 될 수도 있다는 지적도 있다. 여름이 더욱 길어지고 그만큼 가을과 겨울 역시 더욱 짧아질 수 있다는 것이다. 민승기 포항공대 환경공학부 교수는 ""온난화로 열대 지역이 점점 넓어지는 '열대 팽창' 현상이 과학자들의 예상보다 빠르게 진행되고 있고 한반도에도 영향을 미치고 있다""며 ""더운 지역이 넓어지고 여름이 늘어나면 생태계 전반뿐만 아니라 농업 등에서도 큰 피해가 될 수 있다""고 강조했다.",https://n.news.naver.com/mnews/article/088/0000841885?sid=102
'펄떡펄떡' 고향 돌아온 연어떼...지구온난화에 회귀 하천 북상,"[앵커] 가을이 깊어가는 요즘 동해안 하천에는 연어들이 알을 낳기 위해 고향을 찾아 돌아오고 있습니다. 특히 최근에는 최북단 강원도 고성지역 하천의 연어 회귀량이 눈에 띄게 늘고 있는데요. 지구온난화에 따른 수온 상승 영향으로 보입니다. 송세혁 기자가 취재했습니다. [기자] 강원도 양양 남대천에 몸길이 50~60cm 크기의 연어떼가 가득합니다. 북태평양까지 2만km 긴 여정을 거쳐 3~4년 만에 고향 하천으로 돌아온 겁니다. 거센 물살을 만나도, 장애물이 가로막아도 기어코 거슬러 올라 상류로 향합니다. 남대천을 비롯한 강원도 동해안 하천 4곳에선 내년 봄 방류할 연어 치어 생산을 위해 인공 수정이 한창입니다. 냉수성인 연어가 좋아하는 수온은 10도 안팎. 최근 동해안 최북단 고성 북천과 명파천은 회귀하는 연어가 늘어 전체 회귀량의 절반을 차지하고 있습니다. 반면 기존 최대 연어 회귀 하천이었던 남쪽 아래 양양 남대천 비율은 30%로 줄었습니다. 지구온난화에 따른 하천 수온 상승 영향으로 분석됩니다. [이상우 / 한국수산자원공단 동해생명자원센터 선임연구원 : 수온이 올라가는 건 세계적인 추세인 것 같습니다. 그래서 저희도 지금 이례적으로 2∼3년 동안 고성 북천 회귀율이 먼저 올라가는 현상이 나타나고 있습니다.] 양양군은 회귀율을 높이기 위해 내년 말까지 남대천 일대에 축구장 8개 면적의 연어 자연 산란장을 만들기로 했습니다. [최재현 / 양양군 해양수산과 어업진흥팀장 : 자연 친화적인 방법으로 자연 산란을 유도해서 부화율도 좀 높이고 치어 생존율도 높여서 나중에 여어 회귀율을 높이기 위해서 조성하는 것으로 볼 수 있습니다.] 동해안 하천 연어 회귀는 이달 중순까지 이어질 전망입니다. YTN 송세혁입니다. ※ '당신의 제보가 뉴스가 됩니다' [카카오톡] YTN 검색해 채널 추가 [전화] 02-398-8585 [메일] social@ytn.co.kr",https://n.news.naver.com/mnews/article/052/0001955779?sid=102
"""온난화 가속화 심화…인류의 무능함""","올해 역사상 가장 더웠던 1년이 될 것이 확실시되고 있는 가운데, 세계적 과학자들은 인류의 기후위기 대처 능력에 의문이 제기됐다고 경고했다. 1980년대 기후 위기를 최초로 공개 경고한 제임스 핸슨 미국 컬럼비아대 교수는 29일(현지시간) 영국 일간 가디언과 인터뷰에서 ""정부들이 지구 온난화를 막는 데 실패했을 뿐만 아니라 온난화 속도가 오히려 가속화했다""며 ""훗날 되돌아봤을 때 올해와 내년이 기후변화 대응에 있어 정부의 무능함이 드러나게 된 전환점으로 기록될 것""이라고 말했다. 최근 미국 국립해양대기청은 지난 174년 중 올해가 가장 더운 해가 될 확률이 99%가 넘는다고 밝혔다. 미국 기후분석단체 버클리 어스는 올해 평균 기온이 산업화 이전보다 1.5도 이상 높았을 것이 거의 확실하다고 밝혔다. 독일 포츠담 기후영향연구소의 요한 록스트롬 교수는 ""올해는 폭염, 가뭄, 홍수, 화재, 해수온 이상 등의 강도 측면에서 충격적""이라며 ""지구가 지난 250년간 인류의 압력에 대해 극단적 청구서를 보내는 등 대응 방식을 바꾸고 있음을 목격 중일지도 모른다""고 말했다. 2018년 '온실지구'라는 논문에서 빙상 용융과 해수면 상승의 도미노 위험을 경고한 그는 올해 가장 위험해 보이는 징조로 해수온의 급격한 상승을 꼽았다. 그러면서 ""이런 변화가 왜 이렇게 급격한지 모르고 있다. 그에 따른 미래 결과도 모른다""며 ""변화의 첫 징후인지, 일시적 이상인지도 알 수 없다""고 우려했다. 남극을 연구하는 과학자들도 극지 해빙 분포가 올해 여름과 겨울 연이어 최저치를 기록한 사실에 당황하고 있다. 남극 북단 킹조지섬의 칠레 연구팀은 강설기인 지난 7월 전례 없는 강우 현상을 목격했다. 지난 1월에는 남극 웨들해의 브런트 빙붕에서 영국 런던 정도 크기의 빙산이 바다로 떨어져 나왔다. 이 같은 위기 징후는 실제 재난재해로 연결됐다. 하와이 마우이섬에서는 뜨거운 대기가 촉발한 산불로 97명이 사망하는 등 섬 전체가 잿더미가 됐다. 리비아에서는 열대성 폭풍이 동반한 폭우로 인해 대홍수가 발생, 4천여명이 숨지고 1만명이 실종됐다. 그리스에서는 유럽연합 관측 역사상 최대 규모의 산불이 발생해 20명이 사망했다. 서유럽과 아프리카, 미국 등지에서는 섭씨 50도를 넘나드는 기록적인 폭염이 이어지면서 수많은 사망자가 발생했다. 가디언은 수년 후에는 올해의 이상 고온과 재난이 새로운 표준이 될 것이고, 올해가 오히려 가장 기온이 낮고 재난이 적었던 해로 기록될 것이라고 전망했다. 그러나 지난 13일 폐막한 제28차 유엔 기후변화협약 당사국 총회(COP28)의 결론은 '화석연료에서 멀어지는 전환'이라는 모호한 합의가 전부였다. 핸슨 교수는 리더십의 교체만이 해법이라고 강조했다. 그는 ""젊은이들이 자신의 미래를 책임져야 한다""며 ""오늘날 격동적인 정치 상황이 그런 기회를 제공할 수 있을 것""이라고 말했다. (사진=연합뉴스)",https://n.news.naver.com/mnews/article/215/0001141426?sid=104
온난화로 사라져가는 빙하의 눈물을 마시다,"[지구 온난화 현장을 가다] 땅에서 본 로키 (1) 2006년 아데바스카 빙하가 이곳까지 있었다는 표지판 로키산을 보기 위해 방문했던 지난 8월, 캐나다에서는 1,000여 곳에서 통제 불능 상태로 산불이 번지고 있었다. 피해 면적 14만㎢, 남한 면적의 1.4배. '지구온난화'로 인해 캐나다의 숲이 매우 건조하고 메말라서 그 '숲'이 불쏘시개가 돼 순식간에 번졌던 것. 지구상의 탄소를 저장하고 흡수해야 할 캐나다 숲이 산불로 인해 탄소를 배출하고, 그 연기(스모그)는 인류의 건강에 큰 재앙으로 다가온다. 당시 캐나다 산불 연기는 대서양을 넘어 온 지구로 퍼지는 중이었다. 메마르고 건조한 숲이 불에 타고, 그 산불은 탄소를 배출하고 '지구온난화' 를 가속시키는 '악순환'이다. 엎친 데 덮친 캐나다 산불 컬럼비아빙원의 하늘도 흐릿했다. 캐나다 산불 연기와 구름이 뒤섞여 있는 것이다. 2006년에 빙하가 있었던 위치가 연기 자욱한 현재의 빙하와 대비된다. 컬럼비아빙원 부근의 6개의 빙하 중에 아데바스카Athabasca 빙하가 있다. 현재 폭 1㎞ 정도, 길이 6㎞ 정도인데, 상당히 뒤로 후퇴해 있다. 1971년에 촬영된 이 빙하는 현재 도로 앞부분까지 내려와 있는 것이 보인다. 그 후인 2011년의 빙하 사진과, 2021년 빙하 사진을 보면 빙하가 계속 줄어들고 있는 것이 확연하다. 아데바스카빙하의 왼쪽에 보이는 빙하와 오른쪽에 보이는 빙하는 금방이라도 녹아서 사라질 듯 위태롭기만 하다. 설상차가 있는 주차장으로 오르는길. 컬럼비아 아이스필드 센터와 셔틀버스. 중앙에 있는 아데바스카빙하 탐방에 나선다. 지구온난화의 현장을 더욱 가깝게 보기 위해서이다. 그곳의 빙하에 들어가기 위해서는 컬럼비아 아이필드 센터에서 셔틀버스를 타야 한다. 셔틀버스 주차장을 떠난 버스는 산길을 올라 설상차 주차장까지 간다. 그곳에서 빙하 지역에 들어갈 수 있게 특수 제작된 바퀴가 사람 키만큼 큰 설상차로 바꿔 탄다. 설상차는 비포장의 오르막길을 올라가 빙하 지역으로 진입하게 되는 것이다. 빨간색의 설상차 주차장. 빙하 지역 진입하는 오르막길. 10여 년 전보다 훨씬 줄어든 빙하 빙하 지역 진입하기 전에 높은 언덕에 서니 아데바스카빙하의 끝부분과 빙하호수가 보인다. 빙하는 계속 녹아 흘러서 빙하호수 쪽으로 흘러 들어간다. 지구온난화로 빙하가 계속 녹아서 조금 있으면 빙하호수는 더욱 커질 것이다. 멀리서 빙하 트레킹 하는 사람들이 개미처럼 보인다. 설상차와 탐방객들. 언덕을 내려와 빙하로 진입하니, 하천처럼 물이 고인 곳을 지나는데 일반 차량이 들어오지 못하는 까닭을 알 것 같다. 설상차의 바퀴 자국이 녹은 빙하 위에 선명히 드러나고 금방이라도 금이 간 빙하가 마치 빵조각처럼 떼어질 것 같은 모습이다. 큰 바퀴의 설상차는 천천히 전진하며 아데바스카빙하 중턱에 도착했다. 빙하에는 여러 대의 설상차와 탐방객들이 있었다. 주변에는 더 이상 빙하 안으로 들어가지 말라는 표시가 있었다. 그 표시구역 밖에는 위험구역이리라, 빙하는 자구온난화로 하염없이 녹아 흐르고 있다. 그 빙하수는 개울을 만들어 빙하호수로 흘러 들어가고 있다. 상온 영상 15℃ 정도… 이 높은 온도에 빙하가 녹지 않는다면 더 이상할 것이다. 오히려 빙하가 이렇게라도 버텨주고 있음에 감사할 뿐이다. 녹아 흐르고 있는 빙하수를 만져보는 탐방객. 녹아 흐르고 있는 빙하수를 마시는 탐방객. 힘들게 버텨내고 있는 빙하 저 멀리 녹아 흐르는 빙하 위에는 또 다른 계단식 빙하Icefall가 지켜보고 있다. 저 너머에는 넓은 빙원이 있으리라. 흐르는 빙하수를 물병에 담아 마셔본다. 그린란드의 이누이트마을에서 빙하 얼음을 녹여서 커피를 타 마신 경험이 있으나, 이렇게 녹아 흐르는 빙하수를 마셔보는 것은 처음이다. 어떤 맛일까… 그리 시원하지 않은 빙하수로서 하늘에서 방금 내린 빗물의 맛이다. 조금 미지근하고, 그리 개운치 않은 맛… 왜 그럴까… 마치 체한 것 같은 그런 느낌이다. 기후변화가 기후 재앙이 되고 있고, 지구온난화가 기후 열대화가 되어가는 시점에서 캐나다 산불의 뿌연 연기와 속절없이 녹아내리는 빙하를 바라보면서 나는 과연 무엇을 해야 할까. 개울을 만들어 녹아 흐르는 빙하수. 뿌연 캐나다 산불 연기와 녹아내리는 아데바스카 빙하. 월간산 12월호 기사입니다.",https://n.news.naver.com/mnews/article/094/0000011428?sid=103
